Customer_ID,Vehicle_ID,Vehicle_Value,Policy_Tenure,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date
8651,V8651,100000,3,300,2024-03-12,2025-03-12,2028-03-11
8652,V8652,100000,2,200,2024-08-25,2025-08-25,2027-08-25
8653,V8653,100000,3,300,2024-04-16,2025-04-16,2028-04-15
8654,V8654,100000,4,400,2024-09-02,2025-09-02,2029-09-01
8655,V8655,100000,2,200,2024-01-27,2025-01-26,2027-01-26
8656,V8656,100000,3,300,2024-08-10,2025-08-10,2028-08-09
8657,V8657,100000,2,200,2024-06-26,2025-06-26,2027-06-26
8658,V8658,100000,2,200,2024-03-02,2025-03-02,2027-03-02
8659,V8659,100000,3,300,2024-10-21,2025-10-21,2028-10-20
8660,V8660,100000,3,300,2024-06-04,2025-06-04,2028-06-03
8661,V8661,100000,3,300,2024-05-17,2025-05-17,2028-05-16
8662,V8662,100000,3,300,2024-05-13,2025-05-13,2028-05-12
8663,V8663,100000,4,400,2024-11-23,2025-11-23,2029-11-22
8664,V8664,100000,3,300,2024-12-19,2025-12-19,2028-12-18
8665,V8665,100000,3,300,2024-05-07,2025-05-07,2028-05-06
8666,V8666,100000,1,100,2024-09-23,2025-09-23,2026-09-23
8667,V8667,100000,3,300,2024-08-26,2025-08-26,2028-08-25
8668,V8668,100000,1,100,2024-04-18,2025-04-18,2026-04-18
8669,V8669,100000,2,200,2024-06-15,2025-06-15,2027-06-15
8670,V8670,100000,3,300,2024-08-02,2025-08-02,2028-08-01
8671,V8671,100000,4,400,2024-03-31,2025-03-31,2029-03-30
8672,V8672,100000,3,300,2024-10-26,2025-10-26,2028-10-25
8673,V8673,100000,3,300,2024-02-24,2025-02-23,2028-02-23
8674,V8674,100000,3,300,2024-01-21,2025-01-20,2028-01-20
8675,V8675,100000,3,300,2024-09-21,2025-09-21,2028-09-20
8676,V8676,100000,3,300,2024-10-30,2025-10-30,2028-10-29
8677,V8677,100000,2,200,2024-02-22,2025-02-21,2027-02-21
8678,V8678,100000,2,200,2024-07-03,2025-07-03,2027-07-03
8679,V8679,100000,1,100,2024-03-03,2025-03-03,2026-03-03
8680,V8680,100000,2,200,2024-06-16,2025-06-16,2027-06-16
8681,V8681,100000,3,300,2024-09-21,2025-09-21,2028-09-20
8682,V8682,100000,3,300,2024-06-23,2025-06-23,2028-06-22
8683,V8683,100000,3,300,2024-04-03,2025-04-03,2028-04-02
8684,V8684,100000,1,100,2024-01-02,2025-01-01,2026-01-01
8685,V8685,100000,3,300,2024-09-14,2025-09-14,2028-09-13
8686,V8686,100000,2,200,2024-06-28,2025-06-28,2027-06-28
8687,V8687,100000,3,300,2024-10-12,2025-10-12,2028-10-11
8688,V8688,100000,4,400,2024-12-10,2025-12-10,2029-12-09
8689,V8689,100000,2,200,2024-07-21,2025-07-21,2027-07-21
8690,V8690,100000,1,100,2024-10-29,2025-10-29,2026-10-29
8691,V8691,100000,3,300,2024-11-23,2025-11-23,2028-11-22
8692,V8692,100000,2,200,2024-02-25,2025-02-24,2027-02-24
8693,V8693,100000,3,300,2024-11-27,2025-11-27,2028-11-26
8694,V8694,100000,3,300,2024-09-16,2025-09-16,2028-09-15
8695,V8695,100000,3,300,2024-05-03,2025-05-03,2028-05-02
8696,V8696,100000,3,300,2024-04-09,2025-04-09,2028-04-08
8697,V8697,100000,3,300,2024-07-12,2025-07-12,2028-07-11
8698,V8698,100000,2,200,2024-06-14,2025-06-14,2027-06-14
8699,V8699,100000,2,200,2024-08-03,2025-08-03,2027-08-03
8700,V8700,100000,3,300,2024-09-18,2025-09-18,2028-09-17
8701,V8701,100000,3,300,2024-09-15,2025-09-15,2028-09-14
8702,V8702,100000,2,200,2024-01-13,2025-01-12,2027-01-12
8703,V8703,100000,3,300,2024-03-02,2025-03-02,2028-03-01
8704,V8704,100000,3,300,2024-07-19,2025-07-19,2028-07-18
8705,V8705,100000,2,200,2024-09-29,2025-09-29,2027-09-29
8706,V8706,100000,2,200,2024-04-05,2025-04-05,2027-04-05
8707,V8707,100000,3,300,2024-09-10,2025-09-10,2028-09-09
8708,V8708,100000,4,400,2024-06-22,2025-06-22,2029-06-21
8709,V8709,100000,3,300,2024-06-20,2025-06-20,2028-06-19
8710,V8710,100000,2,200,2024-03-08,2025-03-08,2027-03-08
8711,V8711,100000,2,200,2024-08-04,2025-08-04,2027-08-04
8712,V8712,100000,2,200,2024-02-24,2025-02-23,2027-02-23
8713,V8713,100000,3,300,2024-03-11,2025-03-11,2028-03-10
8714,V8714,100000,3,300,2024-12-02,2025-12-02,2028-12-01
8715,V8715,100000,4,400,2024-10-12,2025-10-12,2029-10-11
8716,V8716,100000,2,200,2024-10-19,2025-10-19,2027-10-19
8717,V8717,100000,1,100,2024-10-18,2025-10-18,2026-10-18
8718,V8718,100000,1,100,2024-01-20,2025-01-19,2026-01-19
8719,V8719,100000,2,200,2024-09-15,2025-09-15,2027-09-15
8720,V8720,100000,3,300,2024-12-26,2025-12-26,2028-12-25
8721,V8721,100000,2,200,2024-05-19,2025-05-19,2027-05-19
8722,V8722,100000,3,300,2024-11-01,2025-11-01,2028-10-31
8723,V8723,100000,3,300,2024-08-09,2025-08-09,2028-08-08
8724,V8724,100000,3,300,2024-01-02,2025-01-01,2028-01-01
8725,V8725,100000,3,300,2024-11-19,2025-11-19,2028-11-18
8726,V8726,100000,4,400,2024-03-21,2025-03-21,2029-03-20
8727,V8727,100000,2,200,2024-09-15,2025-09-15,2027-09-15
8728,V8728,100000,3,300,2024-04-05,2025-04-05,2028-04-04
8729,V8729,100000,2,200,2024-05-25,2025-05-25,2027-05-25
8730,V8730,100000,3,300,2024-06-11,2025-06-11,2028-06-10
8731,V8731,100000,3,300,2024-01-31,2025-01-30,2028-01-30
8732,V8732,100000,2,200,2024-07-04,2025-07-04,2027-07-04
8733,V8733,100000,4,400,2024-10-19,2025-10-19,2029-10-18
8734,V8734,100000,1,100,2024-08-31,2025-08-31,2026-08-31
8735,V8735,100000,2,200,2024-08-29,2025-08-29,2027-08-29
8736,V8736,100000,3,300,2024-02-23,2025-02-22,2028-02-22
8737,V8737,100000,3,300,2024-03-06,2025-03-06,2028-03-05
8738,V8738,100000,2,200,2024-04-09,2025-04-09,2027-04-09
8739,V8739,100000,2,200,2024-08-26,2025-08-26,2027-08-26
8740,V8740,100000,2,200,2024-09-30,2025-09-30,2027-09-30
8741,V8741,100000,3,300,2024-09-30,2025-09-30,2028-09-29
8742,V8742,100000,3,300,2024-12-28,2025-12-28,2028-12-27
8743,V8743,100000,2,200,2024-04-27,2025-04-27,2027-04-27
8744,V8744,100000,2,200,2024-09-26,2025-09-26,2027-09-26
8745,V8745,100000,2,200,2024-12-30,2025-12-30,2027-12-30
8746,V8746,100000,3,300,2024-12-09,2025-12-09,2028-12-08
8747,V8747,100000,3,300,2024-08-04,2025-08-04,2028-08-03
8748,V8748,100000,3,300,2024-05-10,2025-05-10,2028-05-09
8749,V8749,100000,1,100,2024-04-18,2025-04-18,2026-04-18
8750,V8750,100000,1,100,2024-05-28,2025-05-28,2026-05-28
8751,V8751,100000,2,200,2024-07-16,2025-07-16,2027-07-16
8752,V8752,100000,3,300,2024-12-12,2025-12-12,2028-12-11
8753,V8753,100000,3,300,2024-02-24,2025-02-23,2028-02-23
8754,V8754,100000,4,400,2024-04-26,2025-04-26,2029-04-25
8755,V8755,100000,2,200,2024-10-31,2025-10-31,2027-10-31
8756,V8756,100000,3,300,2024-03-24,2025-03-24,2028-03-23
8757,V8757,100000,3,300,2024-12-15,2025-12-15,2028-12-14
8758,V8758,100000,3,300,2024-03-21,2025-03-21,2028-03-20
8759,V8759,100000,2,200,2024-10-21,2025-10-21,2027-10-21
8760,V8760,100000,3,300,2024-12-19,2025-12-19,2028-12-18
8761,V8761,100000,3,300,2024-01-30,2025-01-29,2028-01-29
8762,V8762,100000,2,200,2024-12-18,2025-12-18,2027-12-18
8763,V8763,100000,2,200,2024-09-07,2025-09-07,2027-09-07
8764,V8764,100000,1,100,2024-03-31,2025-03-31,2026-03-31
8765,V8765,100000,2,200,2024-10-07,2025-10-07,2027-10-07
8766,V8766,100000,1,100,2024-01-10,2025-01-09,2026-01-09
8767,V8767,100000,1,100,2024-05-08,2025-05-08,2026-05-08
8768,V8768,100000,3,300,2024-09-03,2025-09-03,2028-09-02
8769,V8769,100000,3,300,2024-08-09,2025-08-09,2028-08-08
8770,V8770,100000,2,200,2024-09-04,2025-09-04,2027-09-04
8771,V8771,100000,4,400,2024-12-30,2025-12-30,2029-12-29
8772,V8772,100000,2,200,2024-10-23,2025-10-23,2027-10-23
8773,V8773,100000,3,300,2024-05-06,2025-05-06,2028-05-05
8774,V8774,100000,3,300,2024-05-18,2025-05-18,2028-05-17
8775,V8775,100000,3,300,2024-09-21,2025-09-21,2028-09-20
8776,V8776,100000,2,200,2024-11-23,2025-11-23,2027-11-23
8777,V8777,100000,2,200,2024-10-18,2025-10-18,2027-10-18
8778,V8778,100000,3,300,2024-12-29,2025-12-29,2028-12-28
8779,V8779,100000,1,100,2024-05-20,2025-05-20,2026-05-20
8780,V8780,100000,3,300,2024-11-08,2025-11-08,2028-11-07
8781,V8781,100000,1,100,2024-01-03,2025-01-02,2026-01-02
8782,V8782,100000,3,300,2024-09-22,2025-09-22,2028-09-21
8783,V8783,100000,3,300,2024-08-22,2025-08-22,2028-08-21
8784,V8784,100000,3,300,2024-11-24,2025-11-24,2028-11-23
8785,V8785,100000,2,200,2024-02-11,2025-02-10,2027-02-10
8786,V8786,100000,2,200,2024-10-25,2025-10-25,2027-10-25
8787,V8787,100000,3,300,2024-06-27,2025-06-27,2028-06-26
8788,V8788,100000,2,200,2024-12-23,2025-12-23,2027-12-23
8789,V8789,100000,2,200,2024-04-03,2025-04-03,2027-04-03
8790,V8790,100000,3,300,2024-10-25,2025-10-25,2028-10-24
8791,V8791,100000,4,400,2024-06-30,2025-06-30,2029-06-29
8792,V8792,100000,3,300,2024-01-18,2025-01-17,2028-01-17
8793,V8793,100000,2,200,2024-09-28,2025-09-28,2027-09-28
8794,V8794,100000,3,300,2024-11-24,2025-11-24,2028-11-23
8795,V8795,100000,3,300,2024-05-03,2025-05-03,2028-05-02
8796,V8796,100000,2,200,2024-05-24,2025-05-24,2027-05-24
8797,V8797,100000,3,300,2024-09-13,2025-09-13,2028-09-12
8798,V8798,100000,3,300,2024-11-23,2025-11-23,2028-11-22
8799,V8799,100000,3,300,2024-04-17,2025-04-17,2028-04-16
8800,V8800,100000,3,300,2024-09-03,2025-09-03,2028-09-02
8801,V8801,100000,3,300,2024-04-19,2025-04-19,2028-04-18
8802,V8802,100000,2,200,2024-01-09,2025-01-08,2027-01-08
8803,V8803,100000,1,100,2024-01-09,2025-01-08,2026-01-08
8804,V8804,100000,2,200,2024-11-11,2025-11-11,2027-11-11
8805,V8805,100000,3,300,2024-09-09,2025-09-09,2028-09-08
8806,V8806,100000,1,100,2024-02-13,2025-02-12,2026-02-12
8807,V8807,100000,1,100,2024-11-05,2025-11-05,2026-11-05
8808,V8808,100000,2,200,2024-11-10,2025-11-10,2027-11-10
8809,V8809,100000,2,200,2024-03-13,2025-03-13,2027-03-13
8810,V8810,100000,3,300,2024-08-12,2025-08-12,2028-08-11
8811,V8811,100000,2,200,2024-02-01,2025-01-31,2027-01-31
8812,V8812,100000,3,300,2024-04-15,2025-04-15,2028-04-14
8813,V8813,100000,3,300,2024-08-18,2025-08-18,2028-08-17
8814,V8814,100000,3,300,2024-09-15,2025-09-15,2028-09-14
8815,V8815,100000,2,200,2024-10-04,2025-10-04,2027-10-04
8816,V8816,100000,3,300,2024-04-14,2025-04-14,2028-04-13
8817,V8817,100000,4,400,2024-04-20,2025-04-20,2029-04-19
8818,V8818,100000,3,300,2024-08-10,2025-08-10,2028-08-09
8819,V8819,100000,1,100,2024-08-08,2025-08-08,2026-08-08
8820,V8820,100000,1,100,2024-08-09,2025-08-09,2026-08-09
8821,V8821,100000,2,200,2024-06-10,2025-06-10,2027-06-10
8822,V8822,100000,2,200,2024-06-02,2025-06-02,2027-06-02
8823,V8823,100000,2,200,2024-04-17,2025-04-17,2027-04-17
8824,V8824,100000,3,300,2024-04-20,2025-04-20,2028-04-19
8825,V8825,100000,1,100,2024-12-18,2025-12-18,2026-12-18
8826,V8826,100000,2,200,2024-06-23,2025-06-23,2027-06-23
8827,V8827,100000,3,300,2024-10-20,2025-10-20,2028-10-19
8828,V8828,100000,3,300,2024-03-28,2025-03-28,2028-03-27
8829,V8829,100000,2,200,2024-07-09,2025-07-09,2027-07-09
8830,V8830,100000,3,300,2024-07-12,2025-07-12,2028-07-11
8831,V8831,100000,3,300,2024-04-24,2025-04-24,2028-04-23
8832,V8832,100000,1,100,2024-03-30,2025-03-30,2026-03-30
8833,V8833,100000,3,300,2024-04-04,2025-04-04,2028-04-03
8834,V8834,100000,3,300,2024-12-17,2025-12-17,2028-12-16
8835,V8835,100000,1,100,2024-06-15,2025-06-15,2026-06-15
8836,V8836,100000,3,300,2024-01-04,2025-01-03,2028-01-03
8837,V8837,100000,4,400,2024-04-12,2025-04-12,2029-04-11
8838,V8838,100000,2,200,2024-10-06,2025-10-06,2027-10-06
8839,V8839,100000,4,400,2024-02-07,2025-02-06,2029-02-05
8840,V8840,100000,4,400,2024-10-13,2025-10-13,2029-10-12
8841,V8841,100000,1,100,2024-07-22,2025-07-22,2026-07-22
8842,V8842,100000,3,300,2024-07-10,2025-07-10,2028-07-09
8843,V8843,100000,2,200,2024-03-22,2025-03-22,2027-03-22
8844,V8844,100000,3,300,2024-05-17,2025-05-17,2028-05-16
8845,V8845,100000,2,200,2024-12-27,2025-12-27,2027-12-27
8846,V8846,100000,2,200,2024-11-29,2025-11-29,2027-11-29
8847,V8847,100000,2,200,2024-08-25,2025-08-25,2027-08-25
8848,V8848,100000,1,100,2024-11-23,2025-11-23,2026-11-23
8849,V8849,100000,1,100,2024-07-29,2025-07-29,2026-07-29
8850,V8850,100000,3,300,2024-05-31,2025-05-31,2028-05-30
8851,V8851,100000,2,200,2024-12-27,2025-12-27,2027-12-27
8852,V8852,100000,3,300,2024-02-12,2025-02-11,2028-02-11
8853,V8853,100000,1,100,2024-09-12,2025-09-12,2026-09-12
8854,V8854,100000,2,200,2024-02-28,2025-02-27,2027-02-27
8855,V8855,100000,3,300,2024-04-02,2025-04-02,2028-04-01
8856,V8856,100000,1,100,2024-01-11,2025-01-10,2026-01-10
8857,V8857,100000,3,300,2024-06-08,2025-06-08,2028-06-07
8858,V8858,100000,2,200,2024-12-19,2025-12-19,2027-12-19
8859,V8859,100000,3,300,2024-05-06,2025-05-06,2028-05-05
8860,V8860,100000,2,200,2024-07-25,2025-07-25,2027-07-25
8861,V8861,100000,1,100,2024-05-12,2025-05-12,2026-05-12
8862,V8862,100000,3,300,2024-10-14,2025-10-14,2028-10-13
8863,V8863,100000,4,400,2024-11-17,2025-11-17,2029-11-16
8864,V8864,100000,2,200,2024-07-16,2025-07-16,2027-07-16
8865,V8865,100000,2,200,2024-04-15,2025-04-15,2027-04-15
8866,V8866,100000,3,300,2024-10-11,2025-10-11,2028-10-10
8867,V8867,100000,4,400,2024-06-03,2025-06-03,2029-06-02
8868,V8868,100000,3,300,2024-03-29,2025-03-29,2028-03-28
8869,V8869,100000,3,300,2024-10-09,2025-10-09,2028-10-08
8870,V8870,100000,2,200,2024-02-09,2025-02-08,2027-02-08
8871,V8871,100000,3,300,2024-01-27,2025-01-26,2028-01-26
8872,V8872,100000,3,300,2024-01-29,2025-01-28,2028-01-28
8873,V8873,100000,1,100,2024-03-09,2025-03-09,2026-03-09
8874,V8874,100000,2,200,2024-12-27,2025-12-27,2027-12-27
8875,V8875,100000,3,300,2024-03-11,2025-03-11,2028-03-10
8876,V8876,100000,2,200,2024-11-22,2025-11-22,2027-11-22
8877,V8877,100000,3,300,2024-04-18,2025-04-18,2028-04-17
8878,V8878,100000,1,100,2024-04-03,2025-04-03,2026-04-03
8879,V8879,100000,1,100,2024-04-26,2025-04-26,2026-04-26
8880,V8880,100000,1,100,2024-05-03,2025-05-03,2026-05-03
8881,V8881,100000,2,200,2024-05-29,2025-05-29,2027-05-29
8882,V8882,100000,1,100,2024-12-24,2025-12-24,2026-12-24
8883,V8883,100000,3,300,2024-07-14,2025-07-14,2028-07-13
8884,V8884,100000,2,200,2024-04-18,2025-04-18,2027-04-18
8885,V8885,100000,2,200,2024-04-18,2025-04-18,2027-04-18
8886,V8886,100000,4,400,2024-05-28,2025-05-28,2029-05-27
8887,V8887,100000,3,300,2024-11-25,2025-11-25,2028-11-24
8888,V8888,100000,1,100,2024-06-10,2025-06-10,2026-06-10
8889,V8889,100000,3,300,2024-01-19,2025-01-18,2028-01-18
8890,V8890,100000,2,200,2024-08-11,2025-08-11,2027-08-11
8891,V8891,100000,2,200,2024-08-14,2025-08-14,2027-08-14
8892,V8892,100000,2,200,2024-05-31,2025-05-31,2027-05-31
8893,V8893,100000,1,100,2024-09-24,2025-09-24,2026-09-24
8894,V8894,100000,3,300,2024-09-26,2025-09-26,2028-09-25
8895,V8895,100000,3,300,2024-10-16,2025-10-16,2028-10-15
8896,V8896,100000,1,100,2024-05-13,2025-05-13,2026-05-13
8897,V8897,100000,3,300,2024-09-12,2025-09-12,2028-09-11
8898,V8898,100000,1,100,2024-01-24,2025-01-23,2026-01-23
8899,V8899,100000,2,200,2024-08-29,2025-08-29,2027-08-29
8900,V8900,100000,3,300,2024-01-16,2025-01-15,2028-01-15
8901,V8901,100000,2,200,2024-06-04,2025-06-04,2027-06-04
8902,V8902,100000,4,400,2024-07-28,2025-07-28,2029-07-27
8903,V8903,100000,3,300,2024-05-06,2025-05-06,2028-05-05
8904,V8904,100000,3,300,2024-10-18,2025-10-18,2028-10-17
8905,V8905,100000,4,400,2024-04-01,2025-04-01,2029-03-31
8906,V8906,100000,2,200,2024-04-04,2025-04-04,2027-04-04
8907,V8907,100000,3,300,2024-08-04,2025-08-04,2028-08-03
8908,V8908,100000,2,200,2024-04-25,2025-04-25,2027-04-25
8909,V8909,100000,2,200,2024-03-10,2025-03-10,2027-03-10
8910,V8910,100000,2,200,2024-10-19,2025-10-19,2027-10-19
8911,V8911,100000,3,300,2024-01-04,2025-01-03,2028-01-03
8912,V8912,100000,3,300,2024-11-14,2025-11-14,2028-11-13
8913,V8913,100000,2,200,2024-12-22,2025-12-22,2027-12-22
8914,V8914,100000,3,300,2024-04-23,2025-04-23,2028-04-22
8915,V8915,100000,2,200,2024-04-24,2025-04-24,2027-04-24
8916,V8916,100000,3,300,2024-07-24,2025-07-24,2028-07-23
8917,V8917,100000,3,300,2024-04-05,2025-04-05,2028-04-04
8918,V8918,100000,2,200,2024-06-17,2025-06-17,2027-06-17
8919,V8919,100000,2,200,2024-02-04,2025-02-03,2027-02-03
8920,V8920,100000,2,200,2024-07-27,2025-07-27,2027-07-27
8921,V8921,100000,1,100,2024-12-23,2025-12-23,2026-12-23
8922,V8922,100000,2,200,2024-07-26,2025-07-26,2027-07-26
8923,V8923,100000,3,300,2024-08-18,2025-08-18,2028-08-17
8924,V8924,100000,2,200,2024-02-04,2025-02-03,2027-02-03
8925,V8925,100000,3,300,2024-01-19,2025-01-18,2028-01-18
8926,V8926,100000,2,200,2024-12-05,2025-12-05,2027-12-05
8927,V8927,100000,4,400,2024-05-22,2025-05-22,2029-05-21
8928,V8928,100000,4,400,2024-06-01,2025-06-01,2029-05-31
8929,V8929,100000,3,300,2024-07-24,2025-07-24,2028-07-23
8930,V8930,100000,2,200,2024-05-31,2025-05-31,2027-05-31
8931,V8931,100000,1,100,2024-01-14,2025-01-13,2026-01-13
8932,V8932,100000,2,200,2024-12-10,2025-12-10,2027-12-10
8933,V8933,100000,3,300,2024-09-18,2025-09-18,2028-09-17
8934,V8934,100000,3,300,2024-12-22,2025-12-22,2028-12-21
8935,V8935,100000,1,100,2024-09-06,2025-09-06,2026-09-06
8936,V8936,100000,3,300,2024-12-10,2025-12-10,2028-12-09
8937,V8937,100000,3,300,2024-09-21,2025-09-21,2028-09-20
8938,V8938,100000,3,300,2024-01-05,2025-01-04,2028-01-04
8939,V8939,100000,1,100,2024-02-25,2025-02-24,2026-02-24
8940,V8940,100000,2,200,2024-06-13,2025-06-13,2027-06-13
8941,V8941,100000,3,300,2024-08-02,2025-08-02,2028-08-01
8942,V8942,100000,3,300,2024-03-19,2025-03-19,2028-03-18
8943,V8943,100000,1,100,2024-02-12,2025-02-11,2026-02-11
8944,V8944,100000,3,300,2024-12-26,2025-12-26,2028-12-25
8945,V8945,100000,2,200,2024-09-24,2025-09-24,2027-09-24
8946,V8946,100000,4,400,2024-12-31,2025-12-31,2029-12-30
8947,V8947,100000,1,100,2024-07-03,2025-07-03,2026-07-03
8948,V8948,100000,2,200,2024-06-04,2025-06-04,2027-06-04
8949,V8949,100000,3,300,2024-07-17,2025-07-17,2028-07-16
8950,V8950,100000,2,200,2024-04-05,2025-04-05,2027-04-05
8951,V8951,100000,2,200,2024-04-05,2025-04-05,2027-04-05
8952,V8952,100000,1,100,2024-11-03,2025-11-03,2026-11-03
8953,V8953,100000,1,100,2024-07-03,2025-07-03,2026-07-03
8954,V8954,100000,1,100,2024-05-03,2025-05-03,2026-05-03
8955,V8955,100000,3,300,2024-04-20,2025-04-20,2028-04-19
8956,V8956,100000,3,300,2024-07-09,2025-07-09,2028-07-08
8957,V8957,100000,4,400,2024-11-20,2025-11-20,2029-11-19
8958,V8958,100000,3,300,2024-03-11,2025-03-11,2028-03-10
8959,V8959,100000,4,400,2024-12-10,2025-12-10,2029-12-09
8960,V8960,100000,2,200,2024-12-13,2025-12-13,2027-12-13
8961,V8961,100000,2,200,2024-12-14,2025-12-14,2027-12-14
8962,V8962,100000,3,300,2024-11-05,2025-11-05,2028-11-04
8963,V8963,100000,1,100,2024-06-03,2025-06-03,2026-06-03
8964,V8964,100000,4,400,2024-10-17,2025-10-17,2029-10-16
8965,V8965,100000,1,100,2024-07-08,2025-07-08,2026-07-08
8966,V8966,100000,1,100,2024-04-30,2025-04-30,2026-04-30
8967,V8967,100000,2,200,2024-05-16,2025-05-16,2027-05-16
8968,V8968,100000,3,300,2024-02-23,2025-02-22,2028-02-22
8969,V8969,100000,2,200,2024-04-27,2025-04-27,2027-04-27
8970,V8970,100000,2,200,2024-11-19,2025-11-19,2027-11-19
8971,V8971,100000,2,200,2024-05-01,2025-05-01,2027-05-01
8972,V8972,100000,2,200,2024-06-14,2025-06-14,2027-06-14
8973,V8973,100000,2,200,2024-04-15,2025-04-15,2027-04-15
8974,V8974,100000,3,300,2024-04-12,2025-04-12,2028-04-11
8975,V8975,100000,1,100,2024-02-15,2025-02-14,2026-02-14
8976,V8976,100000,3,300,2024-04-13,2025-04-13,2028-04-12
8977,V8977,100000,1,100,2024-09-15,2025-09-15,2026-09-15
8978,V8978,100000,2,200,2024-05-07,2025-05-07,2027-05-07
8979,V8979,100000,2,200,2024-07-13,2025-07-13,2027-07-13
8980,V8980,100000,2,200,2024-08-18,2025-08-18,2027-08-18
8981,V8981,100000,3,300,2024-03-04,2025-03-04,2028-03-03
8982,V8982,100000,3,300,2024-05-03,2025-05-03,2028-05-02
8983,V8983,100000,3,300,2024-04-06,2025-04-06,2028-04-05
8984,V8984,100000,4,400,2024-02-12,2025-02-11,2029-02-10
8985,V8985,100000,2,200,2024-11-13,2025-11-13,2027-11-13
8986,V8986,100000,1,100,2024-05-14,2025-05-14,2026-05-14
8987,V8987,100000,3,300,2024-02-14,2025-02-13,2028-02-13
8988,V8988,100000,2,200,2024-07-07,2025-07-07,2027-07-07
8989,V8989,100000,3,300,2024-01-08,2025-01-07,2028-01-07
8990,V8990,100000,2,200,2024-03-30,2025-03-30,2027-03-30
8991,V8991,100000,3,300,2024-03-06,2025-03-06,2028-03-05
8992,V8992,100000,3,300,2024-10-17,2025-10-17,2028-10-16
8993,V8993,100000,3,300,2024-06-10,2025-06-10,2028-06-09
8994,V8994,100000,3,300,2024-10-13,2025-10-13,2028-10-12
8995,V8995,100000,3,300,2024-07-11,2025-07-11,2028-07-10
8996,V8996,100000,3,300,2024-12-09,2025-12-09,2028-12-08
8997,V8997,100000,3,300,2024-04-24,2025-04-24,2028-04-23
8998,V8998,100000,2,200,2024-03-05,2025-03-05,2027-03-05
8999,V8999,100000,3,300,2024-07-07,2025-07-07,2028-07-06
9000,V9000,100000,3,300,2024-06-25,2025-06-25,2028-06-24
9001,V9001,100000,2,200,2024-10-19,2025-10-19,2027-10-19
9002,V9002,100000,1,100,2024-05-16,2025-05-16,2026-05-16
9003,V9003,100000,1,100,2024-02-10,2025-02-09,2026-02-09
9004,V9004,100000,3,300,2024-03-19,2025-03-19,2028-03-18
9005,V9005,100000,3,300,2024-09-30,2025-09-30,2028-09-29
9006,V9006,100000,3,300,2024-05-04,2025-05-04,2028-05-03
9007,V9007,100000,4,400,2024-01-27,2025-01-26,2029-01-25
9008,V9008,100000,3,300,2024-02-25,2025-02-24,2028-02-24
9009,V9009,100000,2,200,2024-07-16,2025-07-16,2027-07-16
9010,V9010,100000,2,200,2024-03-05,2025-03-05,2027-03-05
9011,V9011,100000,1,100,2024-11-03,2025-11-03,2026-11-03
9012,V9012,100000,3,300,2024-02-18,2025-02-17,2028-02-17
9013,V9013,100000,3,300,2024-07-22,2025-07-22,2028-07-21
9014,V9014,100000,3,300,2024-09-26,2025-09-26,2028-09-25
9015,V9015,100000,3,300,2024-01-01,2024-12-31,2027-12-31
9016,V9016,100000,3,300,2024-08-12,2025-08-12,2028-08-11
9017,V9017,100000,2,200,2024-05-01,2025-05-01,2027-05-01
9018,V9018,100000,3,300,2024-11-26,2025-11-26,2028-11-25
9019,V9019,100000,2,200,2024-03-15,2025-03-15,2027-03-15
9020,V9020,100000,1,100,2024-03-03,2025-03-03,2026-03-03
9021,V9021,100000,2,200,2024-12-28,2025-12-28,2027-12-28
9022,V9022,100000,3,300,2024-08-09,2025-08-09,2028-08-08
9023,V9023,100000,3,300,2024-10-06,2025-10-06,2028-10-05
9024,V9024,100000,3,300,2024-08-25,2025-08-25,2028-08-24
9025,V9025,100000,2,200,2024-07-28,2025-07-28,2027-07-28
9026,V9026,100000,1,100,2024-09-19,2025-09-19,2026-09-19
9027,V9027,100000,3,300,2024-01-18,2025-01-17,2028-01-17
9028,V9028,100000,1,100,2024-08-07,2025-08-07,2026-08-07
9029,V9029,100000,3,300,2024-12-02,2025-12-02,2028-12-01
9030,V9030,100000,3,300,2024-03-26,2025-03-26,2028-03-25
9031,V9031,100000,1,100,2024-10-28,2025-10-28,2026-10-28
9032,V9032,100000,3,300,2024-08-23,2025-08-23,2028-08-22
9033,V9033,100000,3,300,2024-03-09,2025-03-09,2028-03-08
9034,V9034,100000,2,200,2024-05-19,2025-05-19,2027-05-19
9035,V9035,100000,4,400,2024-02-29,2025-02-28,2029-02-27
9036,V9036,100000,3,300,2024-09-10,2025-09-10,2028-09-09
9037,V9037,100000,3,300,2024-03-10,2025-03-10,2028-03-09
9038,V9038,100000,3,300,2024-12-06,2025-12-06,2028-12-05
9039,V9039,100000,3,300,2024-08-30,2025-08-30,2028-08-29
9040,V9040,100000,4,400,2024-12-02,2025-12-02,2029-12-01
9041,V9041,100000,3,300,2024-04-06,2025-04-06,2028-04-05
9042,V9042,100000,4,400,2024-11-08,2025-11-08,2029-11-07
9043,V9043,100000,1,100,2024-07-29,2025-07-29,2026-07-29
9044,V9044,100000,1,100,2024-03-12,2025-03-12,2026-03-12
9045,V9045,100000,2,200,2024-02-18,2025-02-17,2027-02-17
9046,V9046,100000,2,200,2024-01-20,2025-01-19,2027-01-19
9047,V9047,100000,4,400,2024-02-16,2025-02-15,2029-02-14
9048,V9048,100000,3,300,2024-11-28,2025-11-28,2028-11-27
